temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,time
69.39,69.64,66.15,72.16,1016,77,1016,1012,14-Sep-2025 13:54:55
73.33,73.42,70.05,76.32,1016,65,1016,1012,14-Sep-2025 15:05:00
76.17,76.32,73.24,79.09,1016,60,1016,1012,14-Sep-2025 16:05:06
76.84,77,73.35,79.7,1016,59,1016,1012,14-Sep-2025 16:53:17
77.36,77.58,74.08,79.52,1016,59,1016,1011,14-Sep-2025 18:01:37
77.14,77.38,73.99,80.64,1015,60,1015,1011,14-Sep-2025 18:59:54
75.7,75.85,71.85,79.18,1016,61,1016,1012,14-Sep-2025 20:05:00
73.38,73.44,70.16,76.84,1016,64,1016,1012,14-Sep-2025 20:55:48
71.85,71.83,69.1,74.32,1017,66,1017,1013,14-Sep-2025 22:02:39
68.68,68.59,66.07,70.56,1017,71,1017,1013,14-Sep-2025 22:55:41
65.37,65.17,62.15,67.84,1018,76,1018,1014,15-Sep-2025 00:26:55
63.45,63.16,60.15,65.84,1019,78,1019,1015,15-Sep-2025 01:26:36
61.66,61.57,58.37,63.84,1020,86,1020,1016,15-Sep-2025 02:36:23
60.87,60.71,57.45,63.21,1020,86,1020,1016,15-Sep-2025 03:23:53
60.28,60.04,57.2,62.55,1020,86,1020,1016,15-Sep-2025 04:05:23
59.56,59.25,56.19,62.22,1020,86,1020,1017,15-Sep-2025 05:03:14
58.59,58.19,55.2,60.85,1021,86,1021,1017,15-Sep-2025 06:10:17
58.5,58.08,55.17,61.09,1021,86,1021,1017,15-Sep-2025 06:58:35
57.69,57.24,53.98,60.1,1021,87,1021,1018,15-Sep-2025 08:10:21
57.25,56.82,53.26,59.95,1022,88,1022,1018,15-Sep-2025 09:04:59
57.11,56.66,53.26,59.45,1022,88,1022,1019,15-Sep-2025 10:04:24
57.24,56.8,53.56,59.95,1023,88,1023,1019,15-Sep-2025 10:59:18
60.31,60.04,57.29,62.22,1023,85,1023,1020,15-Sep-2025 12:09:23
62.4,62.33,60.73,65.21,1024,85,1024,1020,15-Sep-2025 13:08:30
65.68,65.66,63.95,69.44,1024,79,1024,1021,15-Sep-2025 14:06:55
69.57,69.69,66.15,72.21,1025,74,1025,1021,15-Sep-2025 15:09:00
70.52,70.61,68.09,72.95,1025,71,1025,1021,15-Sep-2025 16:04:08
72.01,72.21,69.1,74.5,1025,70,1025,1021,15-Sep-2025 17:05:15
72.79,72.97,69.75,75.72,1025,68,1025,1021,15-Sep-2025 18:09:28
72.77,72.95,69.75,75.78,1025,68,1025,1020,15-Sep-2025 19:00:34
72,72.09,68.95,75.22,1024,68,1024,1020,15-Sep-2025 20:08:25
70.66,70.68,67.95,73.78,1024,69,1024,1020,15-Sep-2025 21:04:13
68.27,68.27,66.07,70.99,1024,74,1024,1020,15-Sep-2025 21:56:14
65.43,65.52,63.3,67.5,1024,82,1024,1020,15-Sep-2025 23:01:18
62.96,63.09,60.31,64.65,1025,88,1025,1021,16-Sep-2025 00:27:15
61.92,61.95,59.14,63.64,1025,88,1025,1021,16-Sep-2025 01:25:05
61.25,61.21,57.15,63.21,1025,88,1025,1021,16-Sep-2025 02:32:42
60.94,60.87,56.66,63,1025,88,1025,1021,16-Sep-2025 03:07:09
60.53,60.42,56.66,62.55,1025,88,1025,1021,16-Sep-2025 04:02:21
59.63,59.43,57.15,61.65,1025,88,1025,1021,16-Sep-2025 05:03:33
59.61,59.41,56.95,61.41,1025,88,1025,1021,16-Sep-2025 06:01:59
59.54,59.43,57.47,61,1025,90,1025,1021,16-Sep-2025 07:00:30
58.96,58.84,56.71,60.69,1024,91,1024,1021,16-Sep-2025 08:07:35
58.44,58.21,56.71,60.21,1024,90,1024,1021,16-Sep-2025 09:05:57
58.08,57.87,56.66,59.34,1025,91,1025,1021,16-Sep-2025 10:05:30
58.26,58.01,56.41,60.15,1025,90,1025,1021,16-Sep-2025 11:02:39
59.14,58.95,57.15,61,1026,89,1026,1021,16-Sep-2025 12:11:13
60.8,60.62,58.95,63.19,1026,86,1026,1021,16-Sep-2025 13:11:29
65.23,64.92,62.1,68,1026,74,1026,1022,16-Sep-2025 14:08:24
67.51,67.35,64.94,70.29,1026,72,1026,1021,16-Sep-2025 15:07:03
69.84,69.62,66.42,72.84,1025,66,1025,1021,16-Sep-2025 15:57:28
70.34,70.09,68.14,74.19,1025,64,1025,1021,16-Sep-2025 17:00:50
71.56,71.19,69.01,74.52,1025,59,1025,1020,16-Sep-2025 17:58:53
70.09,69.53,67.35,72.34,1024,58,1024,1020,16-Sep-2025 18:55:44
69.19,68.58,67.08,71.85,1024,59,1024,1020,16-Sep-2025 19:59:20
68.4,67.71,66.09,70.21,1024,59,1024,1020,16-Sep-2025 21:05:03
66.33,65.71,64.15,68.22,1024,65,1024,1020,16-Sep-2025 22:05:16
64.49,63.97,61.88,66.22,1024,71,1024,1020,16-Sep-2025 22:57:18
60.58,60.1,57,62.85,1024,80,1024,1020,17-Sep-2025 00:20:35
59.09,58.6,55,61.11,1025,83,1025,1021,17-Sep-2025 01:30:02
57.92,57.45,53.98,60.33,1024,86,1024,1021,17-Sep-2025 02:20:07
56.82,56.3,52.38,59.22,1024,87,1024,1020,17-Sep-2025 03:10:50
55.58,54.93,51.71,58.21,1024,87,1024,1020,17-Sep-2025 03:58:13
54.34,53.56,50.43,56.46,1023,87,1023,1020,17-Sep-2025 05:07:24
53.62,52.77,49.42,55.94,1023,87,1023,1020,17-Sep-2025 06:05:00
53.19,52.29,49.69,55.47,1023,87,1023,1019,17-Sep-2025 07:03:51
53.65,52.86,49.69,56.46,1023,88,1023,1019,17-Sep-2025 08:05:56
53.74,52.92,50.29,56.95,1023,87,1023,1019,17-Sep-2025 09:05:34
54.03,53.19,49.71,57.22,1023,86,1023,1019,17-Sep-2025 10:06:18
54.63,53.74,50.29,57.38,1022,84,1022,1019,17-Sep-2025 11:06:56
58.14,57.6,54.5,61.14,1021,84,1021,1018,17-Sep-2025 12:08:24
62.37,62.35,59.11,64.22,1021,86,1021,1018,17-Sep-2025 13:05:51
66.02,66.04,62.94,68.07,1022,79,1022,1018,17-Sep-2025 14:00:07
67.59,67.51,66,70.52,1022,74,1022,1017,17-Sep-2025 14:57:50
70.25,70.18,67.28,72.5,1021,68,1021,1017,17-Sep-2025 15:57:45
71.37,71.11,68.67,74.28,1021,62,1021,1016,17-Sep-2025 17:04:36
71.26,71.04,69.01,74.34,1020,63,1020,1016,17-Sep-2025 17:59:36
71.26,70.9,68.14,73.78,1019,60,1019,1015,17-Sep-2025 19:06:21
69.93,69.82,67.23,72.5,1019,68,1019,1015,17-Sep-2025 20:05:18
68.07,67.91,66.09,70.57,1019,71,1019,1015,17-Sep-2025 21:06:34
66.81,66.67,65.01,68.65,1018,74,1018,1014,17-Sep-2025 22:06:09
65.03,65.05,63.3,66.38,1018,81,1018,1014,17-Sep-2025 23:04:07
63.75,63.91,61.34,65.21,1018,87,1018,1014,18-Sep-2025 00:24:50
63.81,64.02,60.64,65.44,1018,88,1018,1014,18-Sep-2025 01:30:47
63.95,64.18,61.18,65.37,1018,88,1018,1014,18-Sep-2025 02:33:06
64.08,64.33,61.34,65.37,1017,88,1017,1014,18-Sep-2025 03:11:14
64.18,64.44,61.7,65.44,1016,88,1016,1013,18-Sep-2025 04:06:31
63.9,64.13,61.5,65.37,1017,88,1017,1012,18-Sep-2025 05:00:36
62.67,62.78,60.51,64.31,1016,88,1016,1012,18-Sep-2025 06:10:23
62.4,62.56,60.39,64.31,1015,90,1015,1011,18-Sep-2025 07:04:18
62.13,62.28,60.39,64.15,1015,90,1015,1011,18-Sep-2025 07:56:40
62.1,62.24,60.44,64.15,1015,90,1015,1011,18-Sep-2025 09:06:07
62.1,62.24,60.44,63.23,1015,90,1015,1011,18-Sep-2025 10:00:34
62.06,62.2,60.35,63.3,1015,90,1015,1011,18-Sep-2025 11:02:33
61.83,61.9,60.35,63.3,1014,89,1014,1011,18-Sep-2025 12:11:47
62.55,62.64,60.94,64.22,1014,88,1014,1011,18-Sep-2025 13:12:11
63.93,64.11,62.01,65.52,1015,87,1015,1011,18-Sep-2025 14:00:43
65.46,65.8,63,67.37,1014,87,1014,1010,18-Sep-2025 15:06:19
67.53,68.16,64.29,70.09,1014,89,1014,1010,18-Sep-2025 16:05:03
71.29,72.03,68,72.14,1013,83,1013,1009,18-Sep-2025 17:03:40
73.2,73.85,69.75,76.5,1012,77,1012,1008,18-Sep-2025 18:06:01
76.05,76.73,71.22,79.11,1012,72,1012,1007,18-Sep-2025 18:59:30
77.45,77.99,71.85,81.21,1011,66,1011,1007,18-Sep-2025 20:08:31
76.69,77.16,71.55,80.78,1011,66,1011,1007,18-Sep-2025 20:57:47
74.05,74.68,69.51,77.22,1011,75,1011,1007,18-Sep-2025 22:04:54
69.35,69.98,65.95,72.36,1011,85,1011,1007,18-Sep-2025 23:03:10
67.68,68.23,64.24,70.09,1011,87,1011,1007,19-Sep-2025 00:19:40
66.78,67.3,64.15,68.85,1011,88,1011,1007,19-Sep-2025 01:27:42
65.73,66.09,62.15,67.33,1011,87,1011,1007,19-Sep-2025 02:30:53
64.96,65.25,61.38,66.42,1011,87,1011,1007,19-Sep-2025 03:16:12
63.57,63.72,60.26,65.44,1011,87,1011,1007,19-Sep-2025 04:04:34
62.49,62.49,58.62,64.45,1011,86,1011,1007,19-Sep-2025 05:03:00
61.65,61.5,57.51,64.22,1011,85,1011,1007,19-Sep-2025 06:02:55
60.82,60.64,57.38,63.84,1011,86,1011,1007,19-Sep-2025 07:01:50
60.98,60.78,57.31,63.95,1011,85,1011,1007,19-Sep-2025 08:05:35
60.96,60.71,57.36,63.95,1011,84,1011,1007,19-Sep-2025 09:02:20
60.89,60.67,56.71,64.08,1011,85,1011,1007,19-Sep-2025 10:03:15
60.82,60.55,57.36,64.09,1012,84,1012,1008,19-Sep-2025 10:55:33
65.23,65.16,61.57,67.95,1013,79,1013,1009,19-Sep-2025 12:07:43
70.03,69.98,66.85,72.37,1013,69,1013,1009,19-Sep-2025 13:13:59
73.76,73.99,70.72,76.37,1013,67,1013,1009,19-Sep-2025 14:07:53
75.85,76.1,73.36,78.51,1013,63,1013,1009,19-Sep-2025 15:05:03
78.1,78.33,75.29,80.51,1013,58,1013,1009,19-Sep-2025 16:07:00
79.39,79.39,76.41,81.5,1013,54,1013,1009,19-Sep-2025 17:02:21
80.38,81.16,77.5,82.51,1013,50,1013,1008,19-Sep-2025 18:05:05
81.14,81.52,77.88,83.16,1012,47,1012,1008,19-Sep-2025 19:02:07
81.21,81.23,77.29,83.5,1013,44,1013,1008,19-Sep-2025 20:01:43
79.83,79.83,76.08,82.11,1013,42,1013,1009,19-Sep-2025 20:55:00
76.86,76.21,73.35,79.18,1014,42,1014,1010,19-Sep-2025 21:55:07
71.87,70.77,67.87,73.45,1015,43,1015,1011,19-Sep-2025 23:05:00
67.96,66.67,63.7,69.98,1016,47,1016,1013,20-Sep-2025 00:26:18
66,64.6,61.5,68.22,1018,49,1018,1014,20-Sep-2025 01:28:01
64.42,62.91,59.41,66.22,1018,50,1018,1015,20-Sep-2025 02:24:53
62.74,61.16,58.14,64.45,1019,52,1019,1015,20-Sep-2025 03:07:35
60.93,59.31,57.2,62.94,1020,55,1020,1016,20-Sep-2025 04:07:24
58.89,57.31,54.63,61.23,1021,60,1021,1017,20-Sep-2025 05:07:07
56.62,55.04,52.16,59.14,1021,65,1021,1017,20-Sep-2025 06:07:47
54.93,53.37,50.25,58.08,1021,69,1021,1017,20-Sep-2025 06:56:28
53.24,51.66,48.43,56.08,1022,72,1022,1018,20-Sep-2025 08:08:30
52.54,50.92,47.32,56.08,1022,73,1022,1018,20-Sep-2025 08:55:00
51.53,49.82,46.33,55,1023,73,1023,1019,20-Sep-2025 10:01:16
51.26,49.48,45.5,54.46,1025,72,1025,1020,20-Sep-2025 11:06:10
54.43,52.92,49.57,58.06,1025,71,1025,1020,20-Sep-2025 12:00:00
59.31,57.94,56.25,61.09,1025,64,1025,1021,20-Sep-2025 13:02:56
62.38,61,59.85,64.99,1025,57,1025,1021,20-Sep-2025 14:06:54
64.22,62.78,61.99,66.99,1025,52,1025,1021,20-Sep-2025 15:05:06
65.3,63.82,62.55,68.32,1025,49,1025,1021,20-Sep-2025 16:08:15
66.52,65.14,63.28,69.51,1025,48,1025,1021,20-Sep-2025 16:55:32
67.44,66.09,64.35,70.63,1025,47,1025,1021,20-Sep-2025 18:05:06
67.77,66.51,64.65,71.11,1024,48,1024,1020,20-Sep-2025 19:03:13
67.03,65.82,64.09,70.72,1024,51,1024,1020,20-Sep-2025 20:07:53
66.18,64.99,62.85,69.33,1024,53,1024,1020,20-Sep-2025 21:03:04
63.25,62.01,60.73,65.5,1025,58,1025,1021,20-Sep-2025 22:02:45
60.42,59.18,57.15,62.15,1025,64,1025,1021,20-Sep-2025 23:05:05
57.94,56.59,53.71,60.1,1026,67,1026,1022,21-Sep-2025 00:29:25
56.03,54.63,51.73,58.32,1026,70,1026,1022,21-Sep-2025 01:29:27
53.78,52.34,49.24,57.09,1027,74,1027,1023,21-Sep-2025 02:37:27
52.72,51.21,48.42,56.08,1027,75,1027,1023,21-Sep-2025 03:21:09
51.53,50,47.43,54.1,1027,77,1027,1023,21-Sep-2025 03:58:22
49.93,49.93,45.5,53.1,1027,81,1027,1023,21-Sep-2025 05:08:12
49.17,49.17,44.53,52.09,1028,81,1028,1024,21-Sep-2025 06:05:00
48.13,48.13,44.33,51.1,1028,82,1028,1023,21-Sep-2025 07:04:37
47.64,47.64,43.05,51.08,1028,82,1028,1023,21-Sep-2025 08:08:22
46.72,46.72,42.51,50.07,1028,82,1028,1024,21-Sep-2025 09:04:21
46.78,46.78,43.27,50,1028,85,1028,1024,21-Sep-2025 10:06:56
46.67,46.67,43.63,49.06,1029,90,1029,1024,21-Sep-2025 10:56:35
51.33,49.93,48.33,56.08,1029,80,1029,1025,21-Sep-2025 12:08:12
57.42,56.43,54.1,61.09,1029,76,1029,1024,21-Sep-2025 13:00:07
61.83,60.82,58.55,64.22,1029,66,1029,1024,21-Sep-2025 14:01:29
64.36,63.37,61.2,67.33,1028,61,1028,1024,21-Sep-2025 14:55:31
65.32,64.42,62.98,67.84,1028,61,1028,1024,21-Sep-2025 15:56:48
66.09,65.35,64.09,68.38,1028,63,1028,1023,21-Sep-2025 16:59:21
66.58,65.86,64.35,69.51,1027,62,1027,1023,21-Sep-2025 18:07:21
67.1,66.33,64.65,70,1026,60,1026,1022,21-Sep-2025 19:04:21
66.13,65.21,64.09,68.77,1025,59,1025,1021,21-Sep-2025 20:03:20
65.26,64.26,63.09,67.41,1025,59,1025,1021,21-Sep-2025 20:59:57
62.91,61.9,61,64.51,1025,64,1025,1020,21-Sep-2025 22:02:56
61.45,60.44,58.14,63.21,1025,67,1025,1021,21-Sep-2025 23:00:24
59.27,58.23,55.15,61.11,1025,71,1025,1021,22-Sep-2025 00:21:01
57.65,56.59,53.01,60.08,1024,74,1024,1020,22-Sep-2025 01:34:12
56.19,55.04,51.21,59.07,1024,75,1024,1019,22-Sep-2025 02:35:11
54.36,53.11,50.2,57.94,1023,77,1023,1019,22-Sep-2025 03:16:55
52.81,51.78,48.38,56.95,1023,85,1023,1019,22-Sep-2025 04:00:36
51.46,50.2,47.19,55.09,1024,83,1024,1019,22-Sep-2025 04:59:44
50.27,49.05,46.26,53.55,1024,86,1024,1019,22-Sep-2025 06:06:59
50.04,48.78,45.52,53.1,1023,86,1023,1019,22-Sep-2025 07:08:34
50.02,48.81,45.72,53.08,1023,87,1023,1019,22-Sep-2025 08:00:05
49.59,49.59,44.73,53.01,1022,87,1022,1018,22-Sep-2025 09:03:21
49.12,49.12,44.67,52.21,1023,87,1023,1018,22-Sep-2025 10:06:21
50.31,49.26,44.85,53.55,1022,90,1022,1018,22-Sep-2025 10:57:25
53.91,52.84,50.25,57.15,1022,82,1022,1018,22-Sep-2025 12:11:43
58.37,57.52,55.22,61.21,1022,77,1022,1017,22-Sep-2025 13:05:41
62.83,62.29,59.99,65.14,1022,74,1022,1017,22-Sep-2025 14:06:55
65.82,65.48,63.28,68.11,1021,72,1021,1016,22-Sep-2025 15:09:19
68.18,67.8,65.37,70.14,1020,66,1020,1016,22-Sep-2025 16:06:25
70.61,70.29,67.14,73.15,1020,62,1020,1015,22-Sep-2025 17:04:55
72.18,71.87,69.1,75.15,1019,59,1019,1014,22-Sep-2025 18:02:56
72.41,72.18,69.1,75.63,1018,60,1018,1013,22-Sep-2025 18:59:18
71.83,71.67,69.1,75.58,1017,63,1017,1012,22-Sep-2025 20:04:28
71.19,71.01,67.87,74.26,1017,64,1017,1012,22-Sep-2025 21:06:23
68.72,68.58,65.44,71.65,1016,70,1016,1012,22-Sep-2025 22:05:10
66.51,66.29,63.28,68.27,1016,73,1016,1012,22-Sep-2025 23:06:56
64.81,64.38,61.14,66.42,1016,72,1016,1013,23-Sep-2025 00:28:59
63.12,62.65,60.1,64.85,1016,75,1016,1013,23-Sep-2025 01:35:38
62.04,61.57,58.24,63.41,1016,77,1016,1012,23-Sep-2025 02:34:25
61.63,61.16,57.88,63.41,1016,78,1016,1012,23-Sep-2025 03:16:40
61.3,60.98,57.69,63.09,1016,82,1016,1012,23-Sep-2025 04:08:06
61.09,60.94,57.7,63,1016,86,1016,1012,23-Sep-2025 05:03:46
60.69,60.46,57.43,62.42,1016,85,1016,1012,23-Sep-2025 06:09:10
60.24,60.01,57.24,62.17,1016,86,1016,1012,23-Sep-2025 06:56:57
59.59,59.34,57.25,61.29,1015,87,1015,1012,23-Sep-2025 08:09:19
59.61,59.36,57.25,61.45,1015,87,1015,1011,23-Sep-2025 09:03:20
59.76,59.52,57.25,61.45,1015,87,1015,1011,23-Sep-2025 10:06:56
59.81,59.63,57.25,61.57,1015,88,1015,1011,23-Sep-2025 11:01:57
62.24,62.26,60.1,64.22,1015,87,1015,1012,23-Sep-2025 12:12:50
66.15,66.42,64.15,68.09,1015,84,1015,1011,23-Sep-2025 13:14:00
70.95,71.13,68.56,73.36,1015,72,1015,1011,23-Sep-2025 14:10:31
74.14,74.59,71.67,76.33,1015,71,1015,1011,23-Sep-2025 14:59:45
76.24,76.82,74.41,78.51,1014,69,1014,1010,23-Sep-2025 15:58:27
78.75,78.75,76.64,80.15,1014,65,1014,1009,23-Sep-2025 17:03:46
79.3,79.3,77.47,80.98,1013,67,1013,1009,23-Sep-2025 18:10:17
79.43,79.43,77.95,80.26,1013,66,1013,1008,23-Sep-2025 19:03:23
78.58,79.29,76.66,80.1,1013,67,1013,1008,23-Sep-2025 20:05:47
77.79,78.51,75.38,79.32,1013,69,1013,1008,23-Sep-2025 21:05:14
75.47,76.05,73.29,76.95,1014,71,1014,1009,23-Sep-2025 22:04:19
73.72,74.23,70.16,75.15,1014,73,1014,1010,23-Sep-2025 23:08:16
71.92,72.43,68.29,73.51,1014,77,1014,1010,24-Sep-2025 00:27:03
70.3,70.84,67.14,72.1,1015,81,1015,1011,24-Sep-2025 01:30:18
69.04,69.75,66.29,70.84,1015,87,1015,1011,24-Sep-2025 02:29:36
67.93,68.56,65.95,69.98,1016,88,1016,1011,24-Sep-2025 03:18:12
67.39,67.96,65.66,69.33,1016,88,1016,1011,24-Sep-2025 04:00:06
66.76,67.23,64.65,68.65,1016,87,1016,1012,24-Sep-2025 05:10:10
66.29,66.7,64.15,67.98,1016,87,1016,1012,24-Sep-2025 06:12:26
66.16,66.61,64.15,67.84,1016,88,1016,1012,24-Sep-2025 06:59:28
65.46,65.84,63.3,66.99,1016,88,1016,1012,24-Sep-2025 08:11:15
64.76,65.12,63,66.22,1016,89,1016,1013,24-Sep-2025 09:05:06
64.6,64.94,62.67,66,1017,89,1017,1013,24-Sep-2025 10:08:14
64.58,64.92,62.67,66,1017,89,1017,1014,24-Sep-2025 11:03:53
64.81,65.14,63.09,66.22,1018,88,1018,1015,24-Sep-2025 12:05:00
65.57,66.25,65.57,65.57,1019,94,1019,1015,24-Sep-2025 13:05:55
65.7,66,63.43,67.15,1019,86,1019,1015,24-Sep-2025 14:03:56
66.33,67.03,66.33,66.33,1019,93,1019,1015,24-Sep-2025 15:06:25
66.47,66.81,64.36,68.16,1019,85,1019,1015,24-Sep-2025 16:00:31
66.2,66.52,63.95,68.09,1019,85,1019,1015,24-Sep-2025 17:03:13
66.38,66.99,66.38,66.38,1019,91,1019,1015,24-Sep-2025 18:11:58
65.8,66.42,65.8,65.8,1019,92,1019,1015,24-Sep-2025 19:06:20
65.43,66.09,65.43,65.43,1019,94,1019,1015,24-Sep-2025 20:06:33
64.2,64.51,62.73,65.84,1019,89,1019,1015,24-Sep-2025 21:04:25
64.11,64.4,62.38,65.84,1019,89,1019,1015,24-Sep-2025 21:58:17
63.91,64.18,62.1,65.37,1020,89,1020,1016,24-Sep-2025 22:56:03
63.27,63.48,61.95,64.85,1020,89,1020,1016,25-Sep-2025 00:14:18
63.07,63.27,61.66,64.51,1020,89,1020,1016,25-Sep-2025 01:29:00
63.07,63.27,61.66,64.22,1020,89,1020,1017,25-Sep-2025 02:22:59
63,63.18,61.72,64.22,1020,89,1020,1016,25-Sep-2025 03:20:00
63.3,63.52,61.72,64.99,1020,89,1020,1016,25-Sep-2025 04:06:29
63.34,63.84,63.34,63.34,1019,95,1019,1016,25-Sep-2025 05:06:05
63.75,64.11,62.1,65.37,1019,91,1019,1015,25-Sep-2025 06:03:11
63.32,63.82,63.32,63.32,1018,95,1018,1015,25-Sep-2025 07:06:58
63.93,64.31,62.73,65.37,1018,91,1018,1015,25-Sep-2025 08:06:46
63.48,64,63.48,63.48,1017,95,1017,1014,25-Sep-2025 09:06:09
63.73,64.08,62.1,65.37,1017,91,1017,1014,25-Sep-2025 10:06:52
63.73,64.08,62.55,65.37,1017,91,1017,1013,25-Sep-2025 11:00:04
64.09,64.53,62.73,65.57,1016,92,1016,1013,25-Sep-2025 12:11:16
64.72,65.12,63.28,66,1016,90,1016,1012,25-Sep-2025 13:14:14
65.12,65.57,63.95,66.99,1016,90,1016,1012,25-Sep-2025 13:56:15
66.69,67.57,66.69,66.69,1015,96,1015,1011,25-Sep-2025 15:06:56
68,68.74,65.95,70.63,1014,90,1014,1010,25-Sep-2025 16:01:51
69.53,70.36,66.94,71.71,1013,89,1013,1009,25-Sep-2025 16:58:01
69.01,70.07,69.01,69.01,1011,95,1011,1008,25-Sep-2025 18:06:00
70.65,71.6,67.37,72.72,1011,89,1011,1007,25-Sep-2025 18:57:12
70.95,71.92,68.09,73,1009,89,1009,1006,25-Sep-2025 20:03:51
70.02,71.19,70.02,70.02,1008,95,1008,1005,25-Sep-2025 21:07:54
71.46,72.45,69.22,73,1008,88,1008,1004,25-Sep-2025 21:57:37
71.17,72.12,69.3,72.37,1007,88,1007,1004,25-Sep-2025 23:05:06
71.04,71.98,69.08,72.37,1006,88,1006,1003,26-Sep-2025 00:25:51
70.54,71.76,70.54,70.54,1006,95,1006,1002,26-Sep-2025 01:35:39
70.77,71.69,69.08,72.19,1005,88,1005,1001,26-Sep-2025 02:30:09
70.83,71.74,69.1,72.37,1004,88,1004,1001,26-Sep-2025 03:09:20
71.15,72.05,69.1,72.57,1004,87,1004,1000,26-Sep-2025 03:58:34
71.65,72.7,69.94,73.38,1004,89,1004,1001,26-Sep-2025 05:04:39
71.42,72.45,69.44,73,1004,89,1004,1001,26-Sep-2025 06:07:38
70.16,71.01,68.09,71.55,1005,88,1005,1001,26-Sep-2025 07:04:16
68.88,69.57,66.67,70.45,1005,87,1005,1001,26-Sep-2025 08:06:20
67.95,68.58,65.66,69.46,1006,88,1006,1002,26-Sep-2025 08:56:15
66.85,67.37,64.67,68.45,1006,88,1006,1002,26-Sep-2025 09:58:03
66.02,66.45,63.5,67.44,1007,88,1007,1003,26-Sep-2025 10:57:37
67.1,67.6,64.44,69.01,1007,87,1007,1004,26-Sep-2025 12:10:21
70.21,70.84,67.14,72.37,1008,83,1008,1004,26-Sep-2025 13:05:17
73,73.38,70.09,75.27,1008,72,1008,1004,26-Sep-2025 14:04:17
75.78,76.24,72.72,78.17,1008,68,1008,1004,26-Sep-2025 15:07:37
77.36,77.85,74.5,80.08,1008,65,1008,1004,26-Sep-2025 16:03:33
78.44,78.94,75.29,80.44,1008,63,1008,1004,26-Sep-2025 16:57:42
77.7,78.19,77.7,77.7,1007,64,1007,1003,26-Sep-2025 18:06:09
78.57,79.12,78.57,78.57,1007,64,1007,1003,26-Sep-2025 19:05:10
78.57,79.03,78.57,78.57,1007,62,1007,1003,26-Sep-2025 20:08:12
80.2,81.82,76.19,82.17,1007,58,1007,1003,26-Sep-2025 20:56:39
77.61,78.08,73.15,79.11,1008,64,1008,1004,26-Sep-2025 22:05:20
74.43,74.8,69.51,76.1,1008,69,1008,1004,26-Sep-2025 23:05:12
67.87,68.07,67.87,67.87,1009,79,1009,1005,27-Sep-2025 00:27:00
69.31,69.42,64.89,71.17,1010,74,1010,1006,27-Sep-2025 01:27:46
68.22,68.27,63.7,70.45,1010,75,1010,1007,27-Sep-2025 02:24:57
64.54,64.69,64.54,64.54,1010,85,1010,1006,27-Sep-2025 03:15:53
63.39,63.52,63.39,63.39,1010,87,1010,1007,27-Sep-2025 04:06:15
64.78,64.96,60.71,67.08,1011,85,1011,1007,27-Sep-2025 04:59:03
63.28,63.36,59.56,65.44,1011,86,1011,1007,27-Sep-2025 06:03:02
62.4,62.38,59.2,64.45,1012,86,1012,1008,27-Sep-2025 07:02:24
61.45,61.38,58.19,63.95,1012,87,1012,1008,27-Sep-2025 08:07:20
59.63,59.61,59.63,59.63,1012,92,1012,1009,27-Sep-2025 09:05:14
60.17,59.97,56.7,62.11,1013,87,1013,1009,27-Sep-2025 10:03:20
58.87,58.84,58.87,58.87,1014,93,1014,1010,27-Sep-2025 11:04:14
60.62,60.71,60.62,60.62,1015,92,1015,1011,27-Sep-2025 12:05:14
66.74,67.01,64.15,69.39,1015,83,1015,1011,27-Sep-2025 13:00:30
71.53,71.67,68.41,74.34,1015,70,1015,1011,27-Sep-2025 14:04:36
74.8,75.04,71.42,77.07,1015,65,1015,1011,27-Sep-2025 15:06:14
76.41,76.62,73.33,79.16,1015,61,1015,1011,27-Sep-2025 15:59:47
76.17,76.35,76.17,76.17,1015,61,1015,1010,27-Sep-2025 17:06:18
75.42,75.61,72.95,79.38,1014,63,1014,1010,27-Sep-2025 17:59:29
76.53,76.84,76.53,76.53,1014,63,1014,1010,27-Sep-2025 19:05:53
73.99,74.16,71.01,77.43,1014,65,1014,1010,27-Sep-2025 20:01:23
73.99,74.43,73.99,73.99,1014,71,1014,1010,27-Sep-2025 21:07:16
70.7,70.86,67.14,73.58,1014,72,1014,1010,27-Sep-2025 22:00:54
68.74,68.94,65.71,71.71,1015,77,1015,1011,27-Sep-2025 23:00:05
67.24,67.42,67.24,67.24,1015,80,1015,1011,28-Sep-2025 00:24:20
66.09,66.2,66.09,66.09,1016,81,1016,1012,28-Sep-2025 01:35:48
67.48,67.59,64.51,69.1,1016,78,1016,1012,28-Sep-2025 02:30:09
65.57,65.82,65.57,65.57,1015,85,1015,1012,28-Sep-2025 03:21:57
65.32,65.59,65.32,65.32,1016,86,1016,1011,28-Sep-2025 04:08:52
66.63,67.05,64.15,68,1016,86,1016,1011,28-Sep-2025 05:00:00
64.71,65.1,64.71,64.71,1015,90,1015,1011,28-Sep-2025 06:07:11
64.42,64.83,64.42,64.42,1015,91,1015,1011,28-Sep-2025 07:05:13
65.19,65.59,62.85,66.85,1015,89,1015,1011,28-Sep-2025 08:09:03
63.61,64.04,63.61,63.61,1015,93,1015,1011,28-Sep-2025 09:05:14
63.32,63.72,63.32,63.32,1016,93,1016,1011,28-Sep-2025 10:03:18
